country,month,solePubs,collabPubs,solePubsCorona,collabPubsCorona
Portugal,201901,243.0,252.0,0.0,1.0
Australia,201901,1026.0,1108.0,1.0,2.0
France,201901,834.0,1379.0,2.0,1.0
Netherlands,201901,691.0,959.0,1.0,2.0
United States,201901,7929.0,6625.0,9.0,5.0
China,201901,8280.0,2560.0,14.0,2.0
Morocco,201901,36.0,14.0,0.0,0.0
United Kingdom,201901,1276.0,2491.0,0.0,3.0
Switzerland,201901,368.0,796.0,1.0,1.0
Germany,201901,1593.0,1886.0,0.0,2.0
Singapore,201901,145.0,288.0,0.0,1.0
Canada,201901,1100.0,1228.0,0.0,2.0
Greece,201901,152.0,214.0,0.0,1.0
Serbia,201901,45.0,69.0,0.0,0.0
Romania,201901,55.0,77.0,0.0,0.0
Denmark,201901,317.0,447.0,0.0,0.0
Sweden,201901,399.0,603.0,0.0,0.0
Japan,201901,2237.0,788.0,1.0,0.0
Norway,201901,175.0,288.0,0.0,1.0
Turkey,201901,629.0,195.0,0.0,0.0
Israel,201901,269.0,310.0,0.0,0.0
Chile,201901,120.0,124.0,0.0,0.0
Russia,201901,212.0,208.0,0.0,0.0
Belgium,201901,257.0,506.0,0.0,0.0
Mozambique,201901,2.0,8.0,0.0,0.0
Italy,201901,1527.0,1357.0,0.0,1.0
Bosnia and Herzegovina,201901,2.0,11.0,0.0,0.0
Poland,201901,528.0,323.0,0.0,0.0
Lithuania,201901,37.0,39.0,0.0,0.0
Finland,201901,137.0,228.0,0.0,0.0
Spain,201901,974.0,1067.0,0.0,0.0
Brazil,201901,1002.0,645.0,0.0,0.0
Iran,201901,588.0,253.0,0.0,0.0
Austria,201901,205.0,391.0,0.0,0.0
India,201901,1078.0,522.0,0.0,0.0
Colombia,201901,44.0,76.0,0.0,0.0
Mexico,201901,206.0,199.0,0.0,0.0
Vietnam,201901,17.0,59.0,0.0,0.0
Uruguay,201901,14.0,30.0,0.0,0.0
South Korea,201901,1394.0,439.0,2.0,0.0
Taiwan,201901,486.0,243.0,2.0,0.0
South Africa,201901,128.0,170.0,0.0,0.0
Ireland,201901,143.0,191.0,0.0,0.0
Nicaragua,201901,1.0,4.0,0.0,0.0
Peru,201901,38.0,100.0,0.0,0.0
Sri Lanka,201901,19.0,23.0,0.0,0.0
Indonesia,201901,38.0,52.0,0.0,0.0
Bolivia,201901,0.0,5.0,0.0,0.0
New Zealand,201901,138.0,182.0,0.0,1.0
Saudi Arabia,201901,111.0,249.0,1.0,1.0
Nigeria,201901,60.0,70.0,0.0,0.0
Uganda,201901,10.0,54.0,0.0,0.0
Tanzania,201901,12.0,50.0,0.0,0.0
Slovakia,201901,22.0,35.0,0.0,0.0
Costa Rica,201901,3.0,11.0,0.0,0.0
Lebanon,201901,41.0,57.0,0.0,0.0
United Arab Emirates,201901,17.0,35.0,0.0,0.0
Jersey,201901,45.0,53.0,0.0,0.0
Argentina,201901,86.0,143.0,0.0,0.0
Moldova,201901,0.0,6.0,0.0,0.0
Hungary,201901,91.0,123.0,0.0,0.0
Malaysia,201901,110.0,146.0,0.0,0.0
Jordan,201901,30.0,34.0,0.0,0.0
Georgia,201901,75.0,80.0,0.0,0.0
Bangladesh,201901,14.0,69.0,0.0,0.0
Luxembourg,201901,6.0,19.0,0.0,0.0
Cyprus,201901,8.0,42.0,0.0,0.0
Thailand,201901,144.0,115.0,0.0,0.0
Honduras,201901,1.0,2.0,0.0,0.0
Egypt,201901,213.0,149.0,0.0,0.0
Estonia,201901,14.0,43.0,0.0,0.0
Latvia,201901,7.0,18.0,0.0,0.0
Kuwait,201901,8.0,19.0,0.0,0.0
Nepal,201901,19.0,31.0,0.0,0.0
Burkina Faso,201901,3.0,23.0,0.0,0.0
Liberia,201901,0.0,4.0,0.0,0.0
Slovenia,201901,39.0,64.0,0.0,0.0
Ethiopia,201901,78.0,55.0,0.0,0.0
Cameroon,201901,9.0,26.0,0.0,0.0
Uzbekistan,201901,0.0,5.0,0.0,0.0
Bulgaria,201901,19.0,35.0,0.0,0.0
Croatia,201901,31.0,78.0,1.0,0.0
Ukraine,201901,5.0,53.0,0.0,0.0
Czechia,201901,7.0,3.0,0.0,0.0
Pakistan,201901,80.0,176.0,0.0,0.0
Dominica,201901,0.0,4.0,0.0,0.0
Qatar,201901,29.0,66.0,1.0,1.0
Algeria,201901,5.0,19.0,0.0,0.0
Iceland,201901,8.0,34.0,0.0,0.0
Myanmar,201901,1.0,8.0,0.0,0.0
New Caledonia,201901,0.0,5.0,0.0,0.0
Tunisia,201901,44.0,42.0,0.0,0.0
Kyrgyzstan,201901,0.0,3.0,0.0,0.0
Zambia,201901,6.0,21.0,0.0,0.0
Cuba,201901,2.0,18.0,0.0,0.0
Fiji,201901,0.0,2.0,0.0,0.0
French Polynesia,201901,0.0,4.0,0.0,0.0
Ghana,201901,26.0,46.0,0.0,0.0
Philippines,201901,6.0,34.0,0.0,0.0
Grenada,201901,1.0,8.0,0.0,0.0
Ecuador,201901,9.0,22.0,0.0,0.0
Rwanda,201901,3.0,13.0,0.0,0.0
Venezuela,201901,0.0,16.0,0.0,0.0
Kenya,201901,11.0,81.0,0.0,0.0
Niger,201901,1.0,5.0,0.0,0.0
Chad,201901,0.0,6.0,0.0,0.0
Mali,201901,3.0,13.0,0.0,0.0
Afghanistan,201901,0.0,4.0,0.0,0.0
Oman,201901,6.0,17.0,0.0,0.0
North Macedonia,201901,2.0,2.0,0.0,0.0
Botswana,201901,2.0,7.0,0.0,0.0
Zimbabwe,201901,5.0,16.0,0.0,0.0
Benin,201901,0.0,6.0,0.0,0.0
Haiti,201901,0.0,1.0,0.0,0.0
Sierra Leone,201901,0.0,4.0,0.0,0.0
Mongolia,201901,1.0,11.0,0.0,0.0
Senegal,201901,9.0,16.0,0.0,0.0
Laos,201901,0.0,1.0,0.0,0.0
Kazakhstan,201901,2.0,16.0,0.0,1.0
Azerbaijan,201901,1.0,4.0,0.0,0.0
Sudan,201901,5.0,15.0,0.0,0.0
Tonga,201901,0.0,1.0,0.0,0.0
Guatemala,201901,0.0,7.0,0.0,0.0
Namibia,201901,0.0,5.0,0.0,0.0
Angola,201901,0.0,2.0,0.0,0.0
Iraq,201901,11.0,20.0,0.0,0.0
Panama,201901,3.0,13.0,0.0,0.0
Cambodia,201901,0.0,16.0,0.0,0.0
Montenegro,201901,0.0,10.0,0.0,0.0
Democratic Republic of the Congo,201901,0.0,10.0,0.0,0.0
Syria,201901,4.0,1.0,0.0,0.0
Guinea,201901,2.0,6.0,0.0,0.0
Malawi,201901,1.0,19.0,0.0,0.0
Malta,201901,2.0,7.0,0.0,0.0
Belarus,201901,4.0,16.0,0.0,0.0
Greenland,201901,0.0,2.0,0.0,0.0
Monaco,201901,0.0,8.0,0.0,0.0
Brunei,201901,0.0,4.0,0.0,0.0
Bahrain,201901,4.0,4.0,0.0,0.0
Barbados,201901,0.0,4.0,0.0,0.0
Republic of the Congo,201901,0.0,1.0,0.0,0.0
Mauritius,201901,0.0,5.0,0.0,0.0
Tajikistan,201901,0.0,0.0,0.0,0.0
Armenia,201901,1.0,10.0,0.0,0.0
Macao,201901,0.0,3.0,0.0,0.0
Gambia,201901,1.0,7.0,0.0,0.0
Burundi,201901,0.0,0.0,0.0,0.0
Cabo Verde,201901,0.0,1.0,0.0,0.0
Madagascar,201901,2.0,8.0,0.0,0.0
Paraguay,201901,0.0,9.0,0.0,0.0
French Guiana,201901,0.0,2.0,0.0,0.0
Togo,201901,1.0,4.0,0.0,0.0
Samoa,201901,0.0,1.0,0.0,0.0
Dominican Republic,201901,1.0,6.0,0.0,0.0
Saint Lucia,201901,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,201901,0.0,2.0,0.0,0.0
Somalia,201901,0.0,1.0,0.0,0.0
Trinidad and Tobago,201901,1.0,2.0,0.0,0.0
Gabon,201901,1.0,1.0,0.0,0.0
Lesotho,201901,0.0,2.0,0.0,0.0
GuineaBissau,201901,0.0,2.0,0.0,0.0
Bhutan,201901,0.0,2.0,0.0,0.0
Liechtenstein,201901,0.0,3.0,0.0,0.0
Yemen,201901,0.0,3.0,0.0,0.0
Jamaica,201901,0.0,2.0,0.0,0.0
Reunion,201901,0.0,1.0,0.0,0.0
Libya,201901,0.0,2.0,0.0,0.0
Guadeloupe,201901,0.0,1.0,0.0,0.0
Palestinian Territory,201901,0.0,0.0,0.0,0.0
Albania,201901,1.0,10.0,0.0,0.0
Mauritania,201901,0.0,0.0,0.0,0.0
El Salvador,201901,0.0,2.0,0.0,0.0
Belize,201901,0.0,2.0,0.0,0.0
Faroe Islands,201901,0.0,1.0,0.0,0.0
Central African Republic,201901,0.0,2.0,0.0,0.0
Curacao,201901,0.0,3.0,0.0,0.0
Seychelles,201901,0.0,0.0,0.0,0.0
Turkmenistan,201901,0.0,1.0,0.0,0.0
Maldives,201901,0.0,0.0,0.0,0.0
San Marino,201901,0.0,0.0,0.0,0.0
Ivory Coast,201901,0.0,0.0,0.0,0.0
Suriname,201901,0.0,3.0,0.0,0.0
Eritrea,201901,0.0,1.0,0.0,0.0
Cayman Islands,201901,0.0,1.0,0.0,0.0
Guyana,201901,0.0,2.0,0.0,0.0
Bahamas,201901,0.0,1.0,0.0,0.0
Turks and Caicos Islands,201901,0.0,0.0,0.0,0.0
Palau,201901,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201901,0.0,0.0,0.0,0.0
Antigua and Barbuda,201901,0.0,0.0,0.0,0.0
Djibouti,201901,0.0,0.0,0.0,0.0
Martinique,201901,0.0,1.0,0.0,0.0
Solomon Islands,201901,0.0,1.0,0.0,0.0
Bermuda,201901,0.0,1.0,0.0,0.0
Andorra,201901,0.0,1.0,0.0,0.0
Tuvalu,201901,0.0,0.0,0.0,0.0
Vatican,201901,0.0,0.0,0.0,0.0
Sint Maarten,201901,0.0,1.0,0.0,0.0
Gibraltar,201901,0.0,0.0,0.0,0.0
Isle of Man,201901,0.0,0.0,0.0,0.0
Aland Islands,201901,0.0,0.0,0.0,0.0
Aruba,201901,0.0,0.0,0.0,0.0
Portugal,201902,189.0,251.0,0.0,0.0
Australia,201902,1035.0,1050.0,1.0,0.0
France,201902,720.0,1225.0,0.0,1.0
Netherlands,201902,669.0,914.0,2.0,2.0
United States,201902,7128.0,5801.0,8.0,5.0
China,201902,5944.0,2046.0,7.0,1.0
Morocco,201902,22.0,22.0,0.0,0.0
United Kingdom,201902,1160.0,2241.0,0.0,1.0
Switzerland,201902,300.0,703.0,0.0,1.0
Germany,201902,1522.0,1654.0,1.0,2.0
Singapore,201902,141.0,193.0,0.0,0.0
Canada,201902,1006.0,1157.0,1.0,1.0
Greece,201902,134.0,203.0,0.0,0.0
Serbia,201902,52.0,68.0,0.0,0.0
Romania,201902,71.0,87.0,0.0,0.0
Denmark,201902,263.0,433.0,0.0,0.0
Sweden,201902,319.0,559.0,0.0,0.0
Japan,201902,1967.0,665.0,1.0,1.0
Norway,201902,133.0,271.0,0.0,1.0
Turkey,201902,509.0,156.0,0.0,0.0
Israel,201902,230.0,281.0,0.0,0.0
Chile,201902,60.0,125.0,0.0,0.0
Russia,201902,231.0,188.0,0.0,0.0
Belgium,201902,248.0,533.0,0.0,1.0
Mozambique,201902,3.0,16.0,0.0,0.0
Italy,201902,1315.0,1187.0,2.0,0.0
Bosnia and Herzegovina,201902,1.0,11.0,0.0,0.0
Poland,201902,494.0,287.0,1.0,0.0
Lithuania,201902,25.0,36.0,0.0,0.0
Finland,201902,140.0,240.0,0.0,0.0
Spain,201902,884.0,921.0,0.0,0.0
Brazil,201902,973.0,639.0,1.0,0.0
Iran,201902,527.0,251.0,0.0,0.0
Austria,201902,152.0,361.0,0.0,0.0
India,201902,950.0,439.0,0.0,1.0
Colombia,201902,45.0,82.0,0.0,0.0
Mexico,201902,216.0,200.0,0.0,0.0
Vietnam,201902,22.0,57.0,0.0,0.0
Uruguay,201902,6.0,30.0,0.0,0.0
South Korea,201902,1185.0,364.0,4.0,1.0
Taiwan,201902,408.0,219.0,1.0,0.0
South Africa,201902,137.0,169.0,0.0,0.0
Ireland,201902,114.0,229.0,1.0,0.0
Nicaragua,201902,0.0,4.0,0.0,0.0
Peru,201902,47.0,99.0,0.0,0.0
Sri Lanka,201902,16.0,23.0,0.0,0.0
Indonesia,201902,23.0,49.0,0.0,0.0
Bolivia,201902,0.0,6.0,0.0,0.0
New Zealand,201902,104.0,162.0,0.0,0.0
Saudi Arabia,201902,94.0,207.0,1.0,1.0
Nigeria,201902,48.0,46.0,0.0,0.0
Uganda,201902,14.0,45.0,0.0,0.0
Tanzania,201902,9.0,33.0,0.0,0.0
Slovakia,201902,18.0,31.0,0.0,0.0
Costa Rica,201902,8.0,16.0,0.0,0.0
Lebanon,201902,30.0,49.0,0.0,0.0
United Arab Emirates,201902,12.0,51.0,0.0,0.0
Jersey,201902,39.0,33.0,0.0,0.0
Argentina,201902,88.0,140.0,0.0,0.0
Moldova,201902,1.0,5.0,0.0,0.0
Hungary,201902,66.0,137.0,0.0,0.0
Malaysia,201902,68.0,120.0,0.0,0.0
Jordan,201902,27.0,39.0,0.0,0.0
Georgia,201902,70.0,58.0,0.0,0.0
Bangladesh,201902,15.0,46.0,0.0,0.0
Luxembourg,201902,6.0,16.0,0.0,0.0
Cyprus,201902,7.0,29.0,0.0,0.0
Thailand,201902,121.0,130.0,0.0,0.0
Honduras,201902,2.0,2.0,0.0,0.0
Egypt,201902,192.0,130.0,0.0,0.0
Estonia,201902,15.0,40.0,0.0,0.0
Latvia,201902,7.0,21.0,0.0,0.0
Kuwait,201902,10.0,10.0,0.0,0.0
Nepal,201902,11.0,30.0,0.0,1.0
Burkina Faso,201902,5.0,14.0,0.0,0.0
Liberia,201902,0.0,3.0,0.0,0.0
Slovenia,201902,33.0,57.0,0.0,0.0
Ethiopia,201902,72.0,44.0,0.0,0.0
Cameroon,201902,8.0,27.0,0.0,0.0
Uzbekistan,201902,0.0,4.0,0.0,0.0
Bulgaria,201902,22.0,31.0,0.0,0.0
Croatia,201902,49.0,57.0,0.0,0.0
Ukraine,201902,10.0,27.0,0.0,0.0
Czechia,201902,9.0,11.0,0.0,0.0
Pakistan,201902,67.0,147.0,0.0,0.0
Dominica,201902,0.0,0.0,0.0,0.0
Qatar,201902,11.0,69.0,0.0,0.0
Algeria,201902,6.0,22.0,0.0,0.0
Iceland,201902,4.0,17.0,0.0,0.0
Myanmar,201902,0.0,5.0,0.0,1.0
New Caledonia,201902,0.0,1.0,0.0,0.0
Tunisia,201902,40.0,42.0,0.0,0.0
Kyrgyzstan,201902,1.0,5.0,0.0,0.0
Zambia,201902,4.0,12.0,0.0,0.0
Cuba,201902,2.0,11.0,0.0,0.0
Fiji,201902,0.0,4.0,0.0,0.0
French Polynesia,201902,0.0,4.0,0.0,0.0
Ghana,201902,20.0,42.0,0.0,0.0
Philippines,201902,12.0,33.0,0.0,0.0
Grenada,201902,0.0,6.0,0.0,0.0
Ecuador,201902,5.0,22.0,0.0,0.0
Rwanda,201902,2.0,12.0,0.0,0.0
Venezuela,201902,1.0,8.0,0.0,0.0
Kenya,201902,13.0,68.0,0.0,0.0
Niger,201902,0.0,5.0,0.0,0.0
Chad,201902,0.0,3.0,0.0,0.0
Mali,201902,2.0,14.0,0.0,0.0
Afghanistan,201902,0.0,4.0,0.0,0.0
Oman,201902,11.0,18.0,0.0,0.0
North Macedonia,201902,0.0,4.0,0.0,0.0
Botswana,201902,0.0,10.0,0.0,0.0
Zimbabwe,201902,4.0,18.0,0.0,0.0
Benin,201902,3.0,11.0,0.0,0.0
Haiti,201902,1.0,1.0,0.0,0.0
Sierra Leone,201902,1.0,4.0,0.0,0.0
Mongolia,201902,0.0,13.0,0.0,0.0
Senegal,201902,3.0,7.0,0.0,0.0
Laos,201902,0.0,1.0,0.0,0.0
Kazakhstan,201902,3.0,14.0,0.0,0.0
Azerbaijan,201902,2.0,3.0,0.0,0.0
Sudan,201902,6.0,16.0,0.0,0.0
Tonga,201902,0.0,0.0,0.0,0.0
Guatemala,201902,1.0,9.0,0.0,0.0
Namibia,201902,1.0,4.0,0.0,0.0
Angola,201902,0.0,1.0,0.0,0.0
Iraq,201902,6.0,14.0,0.0,0.0
Panama,201902,1.0,14.0,0.0,0.0
Cambodia,201902,0.0,11.0,0.0,0.0
Montenegro,201902,3.0,3.0,0.0,0.0
Democratic Republic of the Congo,201902,2.0,8.0,0.0,0.0
Syria,201902,3.0,2.0,0.0,0.0
Guinea,201902,0.0,6.0,0.0,0.0
Malawi,201902,2.0,26.0,0.0,0.0
Malta,201902,2.0,9.0,0.0,0.0
Belarus,201902,2.0,9.0,0.0,0.0
Greenland,201902,0.0,5.0,0.0,0.0
Monaco,201902,0.0,6.0,0.0,0.0
Brunei,201902,2.0,2.0,0.0,0.0
Bahrain,201902,1.0,5.0,0.0,0.0
Barbados,201902,0.0,4.0,0.0,0.0
Republic of the Congo,201902,0.0,2.0,0.0,0.0
Mauritius,201902,0.0,2.0,0.0,0.0
Tajikistan,201902,0.0,5.0,0.0,0.0
Armenia,201902,4.0,7.0,0.0,0.0
Macao,201902,0.0,2.0,0.0,0.0
Gambia,201902,1.0,7.0,0.0,0.0
Burundi,201902,0.0,1.0,0.0,0.0
Cabo Verde,201902,0.0,0.0,0.0,0.0
Madagascar,201902,1.0,3.0,0.0,0.0
Paraguay,201902,0.0,5.0,0.0,0.0
French Guiana,201902,0.0,4.0,0.0,0.0
Togo,201902,3.0,5.0,0.0,0.0
Samoa,201902,0.0,0.0,0.0,0.0
Dominican Republic,201902,0.0,4.0,0.0,0.0
Saint Lucia,201902,0.0,0.0,0.0,0.0
Saint Kitts and Nevis,201902,0.0,3.0,0.0,0.0
Somalia,201902,0.0,2.0,0.0,0.0
Trinidad and Tobago,201902,2.0,3.0,0.0,0.0
Gabon,201902,2.0,2.0,0.0,0.0
Lesotho,201902,0.0,2.0,0.0,0.0
GuineaBissau,201902,0.0,2.0,0.0,0.0
Bhutan,201902,0.0,4.0,0.0,0.0
Liechtenstein,201902,0.0,0.0,0.0,0.0
Yemen,201902,2.0,2.0,0.0,0.0
Jamaica,201902,2.0,4.0,0.0,0.0
Reunion,201902,0.0,0.0,0.0,0.0
Libya,201902,0.0,6.0,0.0,0.0
Guadeloupe,201902,0.0,2.0,0.0,0.0
Palestinian Territory,201902,0.0,1.0,0.0,0.0
Albania,201902,2.0,7.0,0.0,0.0
Mauritania,201902,0.0,2.0,0.0,0.0
El Salvador,201902,0.0,2.0,0.0,0.0
Belize,201902,0.0,0.0,0.0,0.0
Faroe Islands,201902,0.0,2.0,0.0,0.0
Central African Republic,201902,0.0,1.0,0.0,0.0
Curacao,201902,0.0,3.0,0.0,0.0
Seychelles,201902,0.0,3.0,0.0,0.0
Turkmenistan,201902,0.0,1.0,0.0,0.0
Maldives,201902,0.0,1.0,0.0,0.0
San Marino,201902,0.0,2.0,0.0,0.0
Ivory Coast,201902,0.0,0.0,0.0,0.0
Suriname,201902,0.0,4.0,0.0,0.0
Eritrea,201902,1.0,0.0,0.0,0.0
Cayman Islands,201902,0.0,1.0,0.0,0.0
Guyana,201902,0.0,0.0,0.0,0.0
Bahamas,201902,0.0,1.0,0.0,0.0
Turks and Caicos Islands,201902,0.0,0.0,0.0,0.0
Palau,201902,0.0,0.0,0.0,0.0
Saint Vincent and the Grenadines,201902,0.0,0.0,0.0,0.0
Antigua and Barbuda,201902,0.0,0.0,0.0,0.0
Djibouti,201902,0.0,0.0,0.0,0.0
Martinique,201902,0.0,0.0,0.0,0.0
Solomon Islands,201902,0.0,1.0,0.0,0.0
Bermuda,201902,0.0,0.0,0.0,0.0
Andorra,201902,0.0,1.0,0.0,0.0
Tuvalu,201902,0.0,0.0,0.0,0.0
Vatican,201902,0.0,1.0,0.0,0.0
Sint Maarten,201902,0.0,0.0,0.0,0.0
Gibraltar,201902,0.0,0.0,0.0,0.0
Isle of Man,201902,0.0,0.0,0.0,0.0
Aland Islands,201902,0.0,0.0,0.0,0.0
Aruba,201902,0.0,0.0,0.0,0.0
Portugal,201903,188.0,256.0,0.0,0.0
Australia,201903,1063.0,1182.0,1.0,1.0
France,201903,810.0,1385.0,0.0,1.0
Netherlands,201903,672.0,1000.0,2.0,3.0
United States,201903,7689.0,6280.0,6.0,5.0
China,201903,7409.0,2261.0,15.0,4.0
Morocco,201903,20.0,18.0,0.0,0.0
United Kingdom,201903,1365.0,2488.0,0.0,3.0
Switzerland,201903,335.0,796.0,0.0,2.0
Germany,201903,1611.0,1824.0,1.0,0.0
Singapore,201903,147.0,229.0,0.0,1.0
Canada,201903,1063.0,1254.0,0.0,1.0
Greece,201903,179.0,231.0,0.0,1.0
Serbia,201903,32.0,87.0,0.0,0.0
Romania,201903,61.0,88.0,0.0,0.0
Denmark,201903,302.0,479.0,0.0,0.0
Sweden,201903,351.0,622.0,0.0,1.0
Japan,201903,2240.0,757.0,1.0,0.0
Norway,201903,172.0,305.0,0.0,0.0
Turkey,201903,533.0,179.0,0.0,0.0
Israel,201903,322.0,304.0,0.0,0.0
Chile,201903,88.0,148.0,0.0,0.0
Russia,201903,308.0,259.0,0.0,0.0
Belgium,201903,266.0,493.0,0.0,1.0
Mozambique,201903,0.0,19.0,0.0,0.0
Italy,201903,1377.0,1294.0,0.0,0.0
Bosnia and Herzegovina,201903,2.0,15.0,0.0,0.0
Poland,201903,502.0,327.0,1.0,0.0
Lithuania,201903,35.0,37.0,0.0,0.0
Finland,201903,163.0,255.0,0.0,0.0
Spain,201903,925.0,1048.0,0.0,0.0
Brazil,201903,1003.0,642.0,0.0,1.0
Iran,201903,557.0,233.0,1.0,0.0
Austria,201903,194.0,365.0,0.0,0.0
India,201903,1010.0,448.0,0.0,0.0
Colombia,201903,68.0,104.0,0.0,0.0
Mexico,201903,233.0,222.0,0.0,0.0
Vietnam,201903,27.0,81.0,0.0,0.0
Uruguay,201903,9.0,33.0,0.0,0.0
South Korea,201903,1356.0,406.0,3.0,0.0
Taiwan,201903,475.0,216.0,0.0,0.0
South Africa,201903,154.0,181.0,1.0,0.0
Ireland,201903,119.0,221.0,0.0,0.0
Nicaragua,201903,0.0,3.0,0.0,0.0
Peru,201903,34.0,101.0,1.0,0.0
Sri Lanka,201903,18.0,16.0,0.0,0.0
Indonesia,201903,31.0,62.0,0.0,0.0
Bolivia,201903,1.0,10.0,0.0,0.0
New Zealand,201903,124.0,186.0,1.0,0.0
Saudi Arabia,201903,108.0,241.0,2.0,0.0
Nigeria,201903,47.0,56.0,0.0,0.0
Uganda,201903,11.0,48.0,0.0,0.0
Tanzania,201903,11.0,54.0,0.0,0.0
Slovakia,201903,19.0,35.0,0.0,0.0
Costa Rica,201903,6.0,12.0,0.0,0.0
Lebanon,201903,45.0,54.0,0.0,0.0
United Arab Emirates,201903,24.0,42.0,0.0,0.0
Jersey,201903,46.0,56.0,0.0,0.0
Argentina,201903,94.0,147.0,0.0,0.0
Moldova,201903,1.0,4.0,0.0,0.0
Hungary,201903,76.0,121.0,0.0,0.0
Malaysia,201903,91.0,145.0,0.0,0.0
Jordan,201903,30.0,37.0,0.0,0.0
Georgia,201903,70.0,84.0,0.0,0.0
Bangladesh,201903,11.0,71.0,0.0,0.0
Luxembourg,201903,3.0,32.0,0.0,0.0
Cyprus,201903,9.0,37.0,0.0,0.0
Thailand,201903,130.0,137.0,0.0,0.0
Honduras,201903,0.0,4.0,0.0,0.0
Egypt,201903,191.0,152.0,0.0,0.0
Estonia,201903,13.0,42.0,0.0,0.0
Latvia,201903,8.0,10.0,0.0,0.0
Kuwait,201903,11.0,12.0,0.0,0.0
Nepal,201903,17.0,23.0,0.0,0.0
Burkina Faso,201903,3.0,15.0,0.0,0.0
Liberia,201903,1.0,1.0,0.0,0.0
Slovenia,201903,51.0,67.0,0.0,0.0
Ethiopia,201903,76.0,52.0,0.0,0.0
Cameroon,201903,10.0,28.0,0.0,0.0
Uzbekistan,201903,0.0,4.0,0.0,0.0
Bulgaria,201903,13.0,35.0,0.0,0.0
Croatia,201903,37.0,57.0,0.0,0.0
Ukraine,201903,18.0,48.0,0.0,0.0
Czechia,201903,2.0,9.0,0.0,0.0
Pakistan,201903,71.0,166.0,0.0,0.0
Dominica,201903,0.0,2.0,0.0,0.0
Qatar,201903,16.0,46.0,0.0,1.0
Algeria,201903,1.0,20.0,0.0,0.0
Iceland,201903,7.0,30.0,0.0,0.0
Myanmar,201903,0.0,12.0,0.0,0.0
New Caledonia,201903,0.0,0.0,0.0,0.0
Tunisia,201903,33.0,63.0,1.0,0.0
Kyrgyzstan,201903,0.0,3.0,0.0,0.0
Zambia,201903,1.0,12.0,0.0,0.0
Cuba,201903,4.0,16.0,0.0,0.0
Fiji,201903,2.0,7.0,0.0,0.0
French Polynesia,201903,0.0,3.0,0.0,0.0
Ghana,201903,14.0,59.0,0.0,0.0
Philippines,201903,24.0,40.0,0.0,0.0
Grenada,201903,2.0,6.0,0.0,0.0
Ecuador,201903,8.0,27.0,0.0,1.0
Rwanda,201903,2.0,10.0,0.0,0.0
Venezuela,201903,3.0,12.0,0.0,0.0
Kenya,201903,20.0,82.0,0.0,0.0
Niger,201903,0.0,3.0,0.0,0.0
Chad,201903,0.0,2.0,0.0,0.0
Mali,201903,3.0,12.0,0.0,0.0
Afghanistan,201903,1.0,4.0,0.0,0.0
Oman,201903,7.0,15.0,0.0,0.0
North Macedonia,201903,1.0,7.0,0.0,0.0
Botswana,201903,1.0,6.0,0.0,0.0
Zimbabwe,201903,6.0,8.0,0.0,0.0
Benin,201903,1.0,16.0,0.0,0.0
Haiti,201903,2.0,6.0,0.0,0.0
Sierra Leone,201903,1.0,5.0,0.0,0.0
Mongolia,201903,1.0,9.0,0.0,0.0
Senegal,201903,3.0,17.0,0.0,0.0
Laos,201903,0.0,2.0,0.0,0.0
Kazakhstan,201903,9.0,12.0,0.0,0.0
Azerbaijan,201903,1.0,0.0,0.0,0.0
Sudan,201903,5.0,18.0,0.0,0.0
Tonga,201903,0.0,0.0,0.0,0.0
Guatemala,201903,3.0,7.0,0.0,0.0
Namibia,201903,2.0,5.0,0.0,0.0
Angola,201903,0.0,3.0,0.0,0.0
Iraq,201903,16.0,21.0,0.0,0.0
Panama,201903,1.0,17.0,0.0,0.0
Cambodia,201903,0.0,9.0,0.0,0.0
Montenegro,201903,0.0,3.0,0.0,0.0
Democratic Republic of the Congo,201903,0.0,3.0,0.0,0.0
Syria,201903,3.0,2.0,0.0,0.0
Guinea,201903,0.0,10.0,0.0,0.0
Malawi,201903,3.0,12.0,0.0,0.0
Malta,201903,8.0,13.0,0.0,0.0
Belarus,201903,1.0,18.0,0.0,0.0
Greenland,201903,0.0,5.0,0.0,0.0
Monaco,201903,0.0,6.0,0.0,0.0
Brunei,201903,0.0,3.0,0.0,0.0
Bahrain,201903,2.0,2.0,0.0,0.0
Barbados,201903,0.0,1.0,0.0,0.0
Republic of the Congo,201903,1.0,2.0,0.0,0.0
Mauritius,201903,1.0,7.0,0.0,0.0
Tajikistan,201903,0.0,0.0,0.0,0.0
Armenia,201903,2.0,10.0,0.0,0.0
Macao,201903,1.0,5.0,0.0,0.0
Gambia,201903,0.0,9.0,0.0,0.0
Burundi,201903,1.0,1.0,0.0,0.0
Cabo Verde,201903,0.0,0.0,0.0,0.0
Madagascar,201903,1.0,7.0,0.0,0.0
Paraguay,201903,0.0,8.0,0.0,0.0
French Guiana,201903,0.0,3.0,0.0,0.0
Togo,201903,2.0,3.0,0.0,0.0
Samoa,201903,1.0,2.0,0.0,0.0
Dominican Republic,201903,0.0,6.0,0.0,0.0
Saint Lucia,201903,0.0,1.0,0.0,0.0
Saint Kitts and Nevis,201903,0.0,1.0,0.0,0.0
Somalia,201903,0.0,3.0,0.0,0.0
